Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A1I1AMI4_9FIRM	A0A1I1AMI4_9FIRM	1342	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.0e-155	530.1	48.9	1	1	4.1e-160	4.4e-155	529.551208496094	48.93	9	1137	7	1109	3	1205	0.84	CRISPR-associated endonuclease Cas9		0
Q7P7J1_FUSNV	Q7P7J1_FUSNV	1374	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.1e-154	528.3	92.6	1	1	9.9e-160	1.1e-154	528.282958984375	92.58	3	1209	4	1214	2	1228	0.82	CRISPR-associated endonuclease Cas9		0
A0A0R1RRH5_9LACO	A0A0R1RRH5_9LACO	1364	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.4e-154	527.9	25.7	1	1	1.6e-159	1.8e-154	527.551147460938	25.71	8	1331	5	1359	2	1361	0.78	CRISPR-associated endonuclease Cas9		0
D7N6R3_9FIRM	D7N6R3_9FIRM	1341	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	5.4e-154	525.9	77.9	1	1	5.8e-159	6.2e-154	525.739501953125	77.92	38	1330	1	1335	1	1338	0.81	CRISPR-associated endonuclease Cas9		0
A0A0R1S4R8_9LACO	A0A0R1S4R8_9LACO	1390	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.1e-153	524.9	46.8	1	1	1.2e-158	1.3e-153	524.656494140625	46.80	4	1332	3	1386	1	1387	0.79	CRISPR-associated endonuclease Cas9		0
A0A0R1WWN2_9LACO	A0A0R1WWN2_9LACO	1368	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.3e-153	523.4	27.4	1	1	3.8e-158	4.1e-153	523.019592285156	27.36	7	1164	4	1174	2	1362	0.79	CRISPR-associated endonuclease Cas9		0
A0A0R1MNC7_9LACO	A0A0R1MNC7_9LACO	1351	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.2e-152	521.5	6.1	1	1	1.5e-157	1.6e-152	521.070129394531	6.11	8	1127	5	1125	2	1160	0.81	CRISPR-associated endonuclease Cas9		0
W1U735_9FIRM	W1U735_9FIRM	1391	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.0e-152	520.2	43.0	1	1	2.8e-157	3.0e-152	520.181518554688	43.04	6	1195	5	1213	1	1244	0.82	CRISPR-associated endonuclease Cas9		0
A0A095ZV18_9FIRM	A0A095ZV18_9FIRM	1391	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.7e-152	519.5	43.3	1	1	4.4e-157	4.7e-152	519.512451171875	43.25	6	1195	5	1213	1	1244	0.82	CRISPR-associated endonuclease Cas9		0
A0A1I1T9Q3_9LACO	A0A1I1T9Q3_9LACO	1396	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.5e-151	517.8	48.2	1	1	3.5e-156	3.8e-151	516.504211425781	48.21	6	1332	6	1392	1	1393	0.79	CRISPR-associated endonuclease Cas9		0
A0A133YSB7_9FIRM	A0A133YSB7_9FIRM	1400	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.0e-151	517.5	90.6	1	1	2.6e-156	2.8e-151	516.957702636719	90.57	3	1243	4	1269	2	1306	0.81	CRISPR-associated endonuclease Cas9		0
A0A0R2DIR3_9LACO	A0A0R2DIR3_9LACO	1346	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.2e-151	517.3	44.4	1	1	2.3e-156	2.5e-151	517.095642089844	44.44	6	1329	5	1341	1	1345	0.81	CRISPR-associated endonuclease Cas9		0
A0A0B4S2L0_9FIRM	A0A0B4S2L0_9FIRM	1402	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.9e-150	514.2	87.7	1	1	2.4e-155	2.6e-150	513.736389160156	87.68	3	1246	4	1274	2	1314	0.79	CRISPR-associated endonuclease Cas9		0
G4Q6A5_ACIIR	G4Q6A5_ACIIR	1358	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.8e-149	511.0	25.2	1	1	2.5e-154	2.7e-149	510.395385742188	25.22	8	1001	5	1007	3	1024	0.88	CRISPR-associated endonuclease Cas9		0
A0A1Y4M0G0_9FIRM	A0A1Y4M0G0_9FIRM	1352	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.7e-148	507.7	36.4	1	1	2.1e-153	2.3e-148	507.299621582031	36.44	7	1001	4	1002	2	1125	0.85	CRISPR-associated endonuclease Cas9		0
W7CGS6_BROTH	W7CGS6_BROTH	734	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.9e-148	506.2	23.1	1	1	5.9e-153	6.3e-148	505.844207763672	23.08	403	1092	23	715	2	722	0.92	Uncharacterized protein		0
A0A239U749_9STAP	A0A239U749_9STAP	1344	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.9e-147	502.9	47.8	1	1	4.6e-152	4.9e-147	502.888549804688	47.80	7	1004	6	1012	2	1061	0.83	CRISPR-associated endonuclease Cas9		0
A0A0R1K630_9LACO	A0A0R1K630_9LACO	1376	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.5e-146	500.6	10.5	1	1	8.9e-150	9.5e-145	495.305419921875	10.46	8	1260	5	1277	2	1373	0.75	CRISPR-associated endonuclease Cas9		0
A0A1H3WQM5_9FIRM	A0A1H3WQM5_9FIRM	1410	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.5e-146	500.1	26.8	1	1	8.3e-151	9.0e-146	498.709350585938	26.81	3	1147	3	1196	1	1253	0.78	CRISPR-associated endonuclease Cas9		0
A0A0R2DR00_9LACO	A0A0R2DR00_9LACO	1345	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.7e-146	499.6	14.3	1	1	4.9e-151	5.3e-146	499.478179931641	14.34	7	1286	4	1291	1	1342	0.76	CRISPR-associated endonuclease Cas9		0
A0A0D4CLL6_LACMC	A0A0D4CLL6_LACMC	1396	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.1e-143	490.8	41.6	1	1	6.4e-147	6.8e-142	485.845855712891	41.63	3	1329	6	1389	4	1393	0.75	CRISPR-associated endonuclease Cas9		0
S0RVL7_9ENTE	S0RVL7_9ENTE	1079	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.2e-142	488.4	35.5	1	1	1.3e-147	1.4e-142	488.169250488281	35.46	269	1327	2	1065	1	1071	0.82	CRISPR-associated endonuclease Cas9		0
A0A089Y508_9LACO	A0A089Y508_9LACO	1400	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.5e-142	488.0	52.0	1	1	2.4e-147	2.6e-142	487.220275878906	51.99	6	1333	6	1397	1	1397	0.78	CRISPR-associated endonuclease Cas9		0
A0A0R1RHH9_9LACO	A0A0R1RHH9_9LACO	1378	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.1e-142	487.5	23.1	1	1	2.8e-147	3.0e-142	487.047332763672	23.14	7	1286	15	1329	10	1375	0.78	CRISPR-associated endonuclease Cas9		0
W7CZE5_9LIST	W7CZE5_9LIST	752	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.3e-140	480.8	12.7	1	1	2.5e-145	2.7e-140	480.5595703125	12.71	6	761	8	750	3	752	0.90	CRISPR-associated protein		0
R6XMN7_9FIRM	R6XMN7_9FIRM	1348	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	7.2e-140	479.2	75.8	1	1	5.9e-144	6.3e-139	476.027709960938	75.82	7	1331	4	1345	2	1347	0.81	CRISPR-associated endonuclease Cas9		0
A0A0R1SG79_9LACO	A0A0R1SG79_9LACO	1376	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.2e-139	477.5	16.6	1	1	5.3e-144	5.7e-139	476.169219970703	16.59	8	1129	19	1142	15	1373	0.79	CRISPR-associated endonuclease Cas9		0
R5GJ26_9FIRM	R5GJ26_9FIRM	1372	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.8e-138	474.5	19.0	1	1	4.6e-142	4.9e-137	469.757354736328	16.63	7	1000	4	1010	2	1112	0.86	CRISPR-associated endonuclease Cas9		0
A0A2S2JKP0_9LACO	A0A2S2JKP0_9LACO	1458	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.1e-138	474.3	72.7	1	2	1.9e-38	2.1e-33	126.46607208252	14.16	7	376	3	367	1	399	0.82	CRISPR-associated endonuclease Cas9		0
A0A2S2JKP0_9LACO	A0A2S2JKP0_9LACO	1458	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.1e-138	474.3	72.7	2	2	4.3e-108	4.6e-103	357.216583251953	44.90	402	1332	502	1454	496	1455	0.81	CRISPR-associated endonuclease Cas9		0
A0A0R2KGU9_9LACO	A0A0R2KGU9_9LACO	1395	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.1e-136	468.6	62.7	1	1	2.0e-141	2.2e-136	467.603149414062	62.74	7	1190	9	1226	4	1390	0.78	CRISPR-associated endonuclease Cas9		0
A0A261F7P4_9BIFI	A0A261F7P4_9BIFI	1500	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.5e-128	441.6	17.0	1	2	6.5e-48	7.0e-43	157.846008300781	1.25	6	344	20	371	16	398	0.77	CRISPR-associated endonuclease Cas9		0
A0A261F7P4_9BIFI	A0A261F7P4_9BIFI	1500	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.5e-128	441.6	17.0	2	2	1.8e-87	1.9e-82	288.893951416016	8.57	418	1185	476	1318	454	1485	0.70	CRISPR-associated endonuclease Cas9		0
A0A2K3ZAQ9_9STAP	A0A2K3ZAQ9_9STAP	1336	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.2e-128	440.2	55.1	1	1	6.2e-133	6.6e-128	439.510223388672	55.09	8	1250	6	1241	2	1253	0.77	CRISPR-associated endonuclease Cas9		0
R5R3T7_9FIRM	R5R3T7_9FIRM	1395	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	9.3e-128	439.0	58.1	1	1	4.1e-131	4.4e-126	433.481414794922	58.09	6	1216	7	1265	2	1392	0.79	CRISPR-associated endonuclease Cas9		0
A0A133YDF1_9FIRM	A0A133YDF1_9FIRM	1402	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.5e-127	436.8	59.5	1	1	1.1e-131	1.2e-126	435.370788574219	59.53	7	1214	5	1266	2	1311	0.77	CRISPR-associated endonuclease Cas9		0
F9N3Y3_9FIRM	F9N3Y3_9FIRM	1120	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	8.4e-125	429.2	28.0	1	1	7.8e-130	8.4e-125	429.234649658203	27.97	274	1130	29	892	2	980	0.83	CRISPR-associated protein Cas9/Csn1, subtype II/NMEMI		0
R5JYM0_9FIRM	R5JYM0_9FIRM	1167	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.4e-123	425.2	40.9	1	1	1.6e-128	1.7e-123	424.882568359375	40.91	245	1330	52	1161	4	1164	0.78	CRISPR-associated endonuclease Cas9		0
A0A1T4LEJ3_9ENTE	A0A1T4LEJ3_9ENTE	1589	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.2e-122	420.3	86.4	1	3	9.5e-05	10	14.8534126281738	0.02	8	34	5	31	2	49	0.83	CRISPR-associated endonuclease Cas9		0
A0A1T4LEJ3_9ENTE	A0A1T4LEJ3_9ENTE	1589	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.2e-122	420.3	86.4	2	3	2.0e-27	2.2e-22	89.959846496582	22.47	36	388	70	470	57	478	0.73	CRISPR-associated endonuclease Cas9		0
A0A1T4LEJ3_9ENTE	A0A1T4LEJ3_9ENTE	1589	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	4.2e-122	420.3	86.4	3	3	6.1e-95	6.5e-90	313.646057128906	54.21	401	1332	545	1587	519	1588	0.74	CRISPR-associated endonuclease Cas9		0
R5ZG15_9CLOT	R5ZG15_9CLOT	1570	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.9e-120	414.2	61.7	1	2	1.8e-35	2.0e-30	116.599571228027	15.90	7	364	10	404	4	418	0.70	CRISPR-associated endonuclease Cas9		0
R5ZG15_9CLOT	R5ZG15_9CLOT	1570	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.9e-120	414.2	61.7	2	2	1.6e-90	1.7e-85	299.008972167969	37.78	403	1181	500	1370	487	1375	0.75	CRISPR-associated endonuclease Cas9		0
A0A0F4LLE0_9LACO	A0A0F4LLE0_9LACO	1391	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.7e-114	395.1	44.3	1	1	2.0e-119	2.1e-114	394.762420654297	44.25	6	1330	6	1383	1	1386	0.78	CRISPR-associated endonuclease Cas9		0
A0A062XN29_LEUPS	A0A062XN29_LEUPS	883	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.2e-114	394.7	33.8	1	1	2.5e-119	2.6e-114	394.455841064453	33.78	40	878	3	870	1	882	0.81	CRISPR-associated protein, SAG0894 family		0
R5V4T4_9FIRM	R5V4T4_9FIRM	1344	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.5e-114	394.5	65.5	1	1	1.6e-118	1.7e-113	391.763610839844	65.47	7	1193	4	1184	1	1344	0.76	CRISPR-associated endonuclease Cas9		0
R7FJU9_9CLOT	R7FJU9_9CLOT	1398	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	6.6e-114	393.1	76.1	1	1	3.0e-117	3.2e-112	387.534973144531	72.98	8	1189	5	1234	2	1241	0.77	CRISPR-associated endonuclease Cas9		0
A0A0C1M7A0_9LACO	A0A0C1M7A0_9LACO	942	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.1e-101	352.7	32.6	1	1	1.2e-106	1.3e-101	352.428375244141	32.59	415	1332	3	938	1	939	0.82	CRISPR-associated protein, SAG0894 family		0
E6MK08_9FIRM	E6MK08_9FIRM	586	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.6e-95	332.2	5.7	1	1	1.8e-100	2.0e-95	331.950134277344	5.69	7	575	2	575	1	583	0.85	Putative CRISPR-associated protein, Csn1 family		0
E7NSW4_TREPH	E7NSW4_TREPH	738	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	8.3e-90	313.3	36.5	1	1	9.5e-95	1.0e-89	313.011871337891	36.46	81	777	10	728	1	733	0.83	CRISPR-associated protein, Csn1 family		0
T0UXW1_9STRE	T0UXW1_9STRE	662	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.4e-83	291.9	26.9	1	1	4.0e-88	4.4e-83	291.044097900391	26.95	511	1037	1	547	1	629	0.83	CRISPR-associated protein, Csn1 family		0
A0A0R1U8F5_9LACO	A0A0R1U8F5_9LACO	1356	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	8.6e-82	286.7	52.5	1	1	2.2e-86	2.3e-81	285.312591552734	52.53	7	1032	6	1070	1	1134	0.74	CRISPR-associated endonuclease Cas9		0
W7CWL2_9LIST	W7CWL2_9LIST	519	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.2e-79	278.8	4.6	1	1	2.6e-84	2.8e-79	278.421264648438	4.60	814	1328	4	513	2	516	0.87	CRISPR-associated protein, Csn1 family		0
T0UPW4_9STRE	T0UPW4_9STRE	444	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.7e-67	239.4	16.0	1	1	1.9e-72	2.1e-67	239.094360351562	16.00	34	489	12	442	4	444	0.88	CRISPR-associated protein, Csn1 family		0
E6MK09_9FIRM	E6MK09_9FIRM	770	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.5e-62	223.0	10.8	1	1	1.7e-67	1.8e-62	222.724639892578	10.81	596	1330	18	764	7	767	0.79	Putative CRISPR-associated protein, Csn1 family		0
A0A2K3ZEA6_9STAP	A0A2K3ZEA6_9STAP	704	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	6.9e-60	214.2	11.9	1	1	6.4e-65	6.9e-60	214.190307617188	11.95	632	1002	1	371	1	458	0.91	Type II CRISPR RNA-guided endonuclease Cas9 (Fragment)		0
H1D477_9FUSO	H1D477_9FUSO	387	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	3.2e-58	208.7	22.1	1	1	3.4e-63	3.7e-58	208.455703735352	22.12	526	900	5	384	2	387	0.89	CRISPR-associated protein cas9/csn1, subtype II/nmemi		0
C2KY79_9FIRM	C2KY79_9FIRM	376	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	2.8e-53	192.3	3.5	1	1	3.3e-58	3.5e-53	191.961227416992	3.52	364	691	10	345	3	364	0.87	Uncharacterized protein (Fragment)		0
W7B6K5_9LIST	W7B6K5_9LIST	390	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	9.6e-51	183.9	7.7	1	1	1.1e-55	1.2e-50	183.566818237305	7.70	7	390	3	378	1	383	0.83	Uncharacterized protein		0
C2KY78_9FIRM	C2KY78_9FIRM	653	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.6e-50	183.2	16.3	1	1	1.7e-55	1.8e-50	183.013092041016	16.30	701	1330	1	643	1	646	0.82	Uncharacterized protein		0
A0A143X9R5_9ACTN	A0A143X9R5_9ACTN	488	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.5e-47	173.4	0.0	1	1	1.5e-52	1.7e-47	173.167572021484	0.01	854	1231	1	386	1	485	0.77	CRISPR-associated endonuclease Cas9/Csn1		0
A0A0C1LZG5_9LACO	A0A0C1LZG5_9LACO	404	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	7.7e-45	164.3	10.1	1	1	8.2e-50	8.8e-45	164.139053344727	10.06	1	393	1	396	1	404	0.78	CRISPR-associated protein, SAG0894 family		0
A0A0R1KBP1_9LACO	A0A0R1KBP1_9LACO	447	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	8.2e-44	160.9	14.4	1	1	1.4e-48	1.5e-43	160.076095581055	14.39	905	1330	2	443	1	446	0.80	Uncharacterized protein		0
E7NSW3_TREPH	E7NSW3_TREPH	591	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.1e-43	160.5	9.4	1	1	4.3e-48	4.6e-43	158.453216552734	9.45	774	1187	6	400	2	421	0.81	Uncharacterized protein		0
S0SBT3_9ENTE	S0SBT3_9ENTE	251	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	8.6e-40	147.6	0.9	1	1	1.0e-44	1.1e-39	147.270767211914	0.87	7	249	4	243	1	250	0.83	CRISPR-associated protein cas9/csn1, subtype II/nmemi		0
F9N3Y2_9FIRM	F9N3Y2_9FIRM	243	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	1.1e-39	147.2	1.4	1	1	1.3e-44	1.4e-39	146.955200195312	1.39	7	234	21	237	18	242	0.83	Uncharacterized protein		0
H1D479_9FUSO	H1D479_9FUSO	198	>tr|R7GMQ9|R7GMQ9_9FIRM CRISPR-associated endonuclease Cas9 OS=Catenibacterium sp. CAG:290 OX=1262767 GN=cas9 PE=3 SV=1	-	1333	5.9e-39	144.8	3.6	1	1	6.3e-44	6.8e-39	144.640274047852	3.59	6	194	5	181	1	193	0.91	CRISPR-associated protein cas9/csn1, subtype II/nmemi		0
